source_id,source_type,platform_or_outlet,account_handle,display_name,source_date,source_time,source_url,role,stance,count_claimed,claim_summary,topic_context,primary_or_relayed,evidence_class,likes,reposts,views,citation_count,cited_on_pages,corroborated_by,rebutted_by,reliability_note
X-049,x_post,X (Twitter),@truecrimejes,,2025-12-21,,https://x.com/truecrimejes/status/2002825841546551455,amplifier_or_commenter,unclassified,70,"Egyptian planes flying over- In another continent! She was wrong 70% of that! The planes were 3 days off, and within 500 miles of Erika Kirk.",Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-050,x_post,X (Twitter),@Liz_Wheeler,Liz Wheeler,2026-01-06,,https://x.com/Liz_Wheeler/status/2008655719235539407,rebutter,disputes_counts,"65-75 paraphrase, then 1 under same-day/same-airport","Candace Owens has said she thinks the Egyptian planes hold the key to solving Charlie Kirk's murder. Three weeks ago on her December 16 episode, she said she and her team were creating an interactive timeline for the Egyptian planes tracking Erika Kirk. This interactive timeline has yet to be publis","Who posted the images, the CSVs, the timelines",primary_post,social_post_unverified,682,,,7,73_overlaps.mdx;overlap/unpublished_unpub_001.mdx;overlap/unpublished_unpub_002.mdx;overlap/unpublished_unpub_003.mdx;overlap/unpublished_unpub_004.mdx;overlap/unpublished_unpub_005.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)","Tightens the overlap rule to same airport, same day and reports the count collapsing to ONE (9/10, Utah). Also paraphrases the sheet's own rule as +/-3 days and 50-100 miles."
X-051,x_post,X (Twitter),@Liz_Wheeler,Liz Wheeler,2026-01-08,00:27 GMT,https://x.com/Liz_Wheeler/status/2009059254917870013,rebutter,disputes_counts,68,"On Candace Owens's November 17 episode, she said she received a tip from a ""pregnant mommy sleuth."" Candace said the tipster found that between 2022-2025, the travel locations of two Egyptian planes overlapped 68 times with Erika Kirk's travel locations—Candace displayed a spreadsheet showing the ov","Topic 6 — Debates about more or less than 77 || Liz Wheeler — same airport, same day, the count becomes one",primary_post,social_post_unverified,1092,,100709,4,overlap/20221005_NY_new_york_owens_001.mdx;overlap/20221020_IL_chicago_owens_002.mdx;overlap/20221101_MA_boston_owens_003.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)","Tightens the overlap rule to same airport, same day and reports the count collapsing to ONE (9/10, Utah). Also paraphrases the sheet's own rule as +/-3 days and 50-100 miles."
X-052,x_post,X (Twitter),@CBarrett47,,2026-01-25,,https://x.com/CBarrett47/status/2015549133486965184,amplifier_or_commenter,unclassified,70,Evidence of the egyptian planes following Erika Kirk when the flight information was wrong on 50 out of the 70 egyptian flights?,Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-053,x_post,X (Twitter),@FurkanGozukara,,2026-03-23,23:25 GMT,https://x.com/FurkanGozukara/status/2036222838638542929,amplifier_or_commenter,unclassified,,Terrifying revelation. Candace Owens exposes how mysterious Egyptian planes were tracking Turning Point events for years. She drops insane details about the tarmac hug right after Charlie Kirk was shot. The coverup is collapsing.,"Topic 2 — Same airport, same day or one day off, up to 77 times || Later restatements of the combined claim",relayed_or_amplified,social_post_unverified,639,,14654,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-054,x_post,X (Twitter),@RealCandaceO,Candace Owens,2026-03-26,21:11 GMT,https://x.com/RealCandaceO/status/2037276236934791556,originator_broadcaster,asserts_pattern,68 then 73 Erika / ~23 Charlie,Today on the show:,Topic 1 — Candace talks about planes || 26 March 2026 — a later show bill that still names a TPUSA-linked plane,primary_post,social_post_unverified,5731,,379328,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","The claim's origin. Named the two aircraft, published the 68 then 73 counts, the 29-with-Charlie split, the transponder timings, the contractor and rental-car claims, and the pivot to Erika rather than Charlie as the tracked person. Named publicly under her own name and may be named here."
X-055,x_post,X (Twitter),@RealCandaceO,Candace Owens,2026-07-19,01:52 GMT,https://x.com/RealCandaceO/status/2078659194203312615,originator_broadcaster,asserts_pattern,68 then 73 Erika / ~23 Charlie,Just so you know— I still stand by every single one of those statements. LOL.,"Topic 1 — Candace talks about planes || 19 July 2026 — ""I still stand by every single one""",primary_post,social_post_unverified,5108,,199858,6,overlap/unpublished_unpub_001.mdx;overlap/unpublished_unpub_002.mdx;overlap/unpublished_unpub_003.mdx;overlap/unpublished_unpub_004.mdx;overlap/unpublished_unpub_005.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","The claim's origin. Named the two aircraft, published the 68 then 73 counts, the 29-with-Charlie split, the transponder timings, the contractor and rental-car claims, and the pivot to Erika rather than Charlie as the tracked person. Named publicly under her own name and may be named here."
X-056,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,2026-07-19,,https://x.com/KanekoaTheGreat/status/2078667332579385518,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,Still waiting on receipts for how French legionnaires and the U.S. military were involved in Charlie's murder.,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,1556,,,6,overlap/unpublished_unpub_001.mdx;overlap/unpublished_unpub_002.mdx;overlap/unpublished_unpub_003.mdx;overlap/unpublished_unpub_004.mdx;overlap/unpublished_unpub_005.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-057,x_post,X (Twitter),@KaseySandlin91,,2026-07-21,19:30 GMT,https://x.com/KaseySandlin91/status/2079650251733188977,amplifier_or_commenter,unclassified,,Egyptian planes following tpusa faith events is still a hard fact. You can deny it all you want but flight radar captures it all.,Topic 3 — Egyptian-registered planes near a TPUSA event || Amplifiers who keep the claim on TPUSA Faith specifically,relayed_or_amplified,social_post_unverified,0,,27,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-058,x_post,X (Twitter),@DrMikeHuntJR,,2026-08-03,,https://x.com/DrMikeHuntJR/status/2084354002834055310,amplifier_or_commenter,unclassified,,,Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-059,x_post,X (Twitter),@DrexelGlen19289,Dee_Lay,2026-08-04,,https://x.com/DrexelGlen19289/status/2084450593351844238,amplifier_or_commenter,unclassified,65,"Were Egyptian planes following Erika Kirk? It's been alleged that 65-75 times, these Egyptian planes' travel overlapped with Erika's travel.",Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,12,,1635,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-060,x_post,X (Twitter),@EasyPNetwork,,2026-08-04,05:30 GMT,https://x.com/EasyPNetwork/status/2084512165914878364,amplifier_or_commenter,unclassified,,I don't believe anyone has ever claimed she (Erika) was on an Egyptian planes!! These planes were tracking her and tpusa faith.,Topic 3 — Egyptian-registered planes near a TPUSA event || Amplifiers who keep the claim on TPUSA Faith specifically,relayed_or_amplified,social_post_unverified,0,,40,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-061,x_post,X (Twitter),@ZeroBarkThirty2,,2026-08-05,,https://x.com/ZeroBarkThirty2/status/2084793747003318432,amplifier_or_commenter,unclassified,,🚨 HEY CHARLIE | HEBREW SEARCH FROM THE JET ✈️ Stew Peters: Tyler Robinson's exact address was Google-searched in Hebrew from the Egyptian jet that was tracking Charlie Kirk.,"What people posted on X about this overlap || Posts that name this date, this city, or this pairing",relayed_or_amplified,social_post_unverified,,,,3,overlap/20250429_NE_lincoln_extra_007.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-062,x_post,X (Twitter),@Omaruncovered,,2026-08-05,,https://x.com/Omaruncovered/status/2084952708708982850,amplifier_or_commenter,unclassified,29,"🚨 Tyler Robinson's exact apartment address was Google-searched IN HEBREW from the Egyptian jet that was stalking Charlie Kirk — while that jet sat parked in Lincoln, Nebraska on April 29, 2025.","What people posted on X about this overlap || Posts that name this date, this city, or this pairing",relayed_or_amplified,social_post_unverified,,,,3,overlap/20250429_NE_lincoln_extra_007.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-063,x_post,X (Twitter),@DrAngKozak,,2026-08-06,,https://x.com/DrAngKozak/status/2085469697861148748,amplifier_or_commenter,unclassified,29,"She proved that Tyler Robinson's exact apartment address was Google-searched IN HEBREW from the Egyptian jet that was stalking Charlie Kirk — while that jet sat parked in Lincoln, Nebraska on April 29, 2025","What people posted on X about this overlap || Posts that name this date, this city, or this pairing",relayed_or_amplified,social_post_unverified,,,,1,overlap/20250429_NE_lincoln_extra_007.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-064,x_post,X (Twitter),@Tullio68,,2026-08-11,,https://x.com/Tullio68/status/2086996660161294519,amplifier_or_commenter,unclassified,,,Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-065,x_post,X (Twitter),@Ollie122724,,2026-08-15,,https://x.com/Ollie122724/status/2088484517619056893,amplifier_or_commenter,unclassified,73;68;66,"The Egyptian planes claim has been debunked. Public flight data shows the planes left Provo hours before the shooting, around 7 a.m. Candace Owens' claim of 68 to 73 overlaps with Erika Kirk's locations has roughly a 66% error rate, with many of those locations putting the planes on the wrong contin",Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,2,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-066,x_post,X (Twitter),@ZuluLunzulu,,2026-08-15,,https://x.com/ZuluLunzulu/status/2088567071030362311,amplifier_or_commenter,unclassified,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || TPUSA-side silence, and the pushback that TPUSA is being smeared",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-067,x_post,X (Twitter),@MaccabeesNow,Damien Flanagan,2026-08-16,,https://x.com/MaccabeesNow/status/2088900400829079854,amplifier_or_commenter,unclassified,70,Another strawman. Homing in on one specific error on one specific date yet there has been ZERO explanation for the countless 70 plus journeys over years Erika was being followed by Egyptian planes. Planes that for times settled in Middle East & Israel mind you.,Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-069,x_post,X (Twitter),@ProjectConstitu,Project Constitution,2026-08-16,15:31 GMT,https://x.com/ProjectConstitu/status/2089012149041463592,compiler_researcher,asserts_pattern,,‼️BOMBSHELL: The SAME Egyptian Presidential Plane Candace Owens Flagged in Provo the DAY Charlie Kirk was Assassinated Was Sitting On The Tarmac NEXT TO AIR FORCE ONE in Sharm El-Sheikh On Oct 13th.,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,13822,3522,1751896,7,overlap/20250904_UT_provo_owens_040.mdx;overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx;overlap/20250910_UT_provo_extra_006.mdx;overlap/20250913_UT_provo_owens_042.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-070,x_post,X (Twitter),@JoeySlaton98149,,2026-08-16,18:09 GMT,https://x.com/JoeySlaton98149/status/2089051997978718665,amplifier_or_commenter,unclassified,,"No, tracking tpusa faith.",Topic 3 — Egyptian-registered planes near a TPUSA event || Amplifiers who keep the claim on TPUSA Faith specifically,relayed_or_amplified,social_post_unverified,16,,179,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-072,x_post,X (Twitter),@ProjectConstitu,Project Constitution,2026-08-16,,https://x.com/ProjectConstitu/status/2089093599581385152,compiler_researcher,asserts_pattern,,there were 2 of them. SU-BTT was the one that left and went to wilmington before Charlie arrived with the Foreign Dignitary. SU-BND was the one that was on the tarmac all day transponding and was what we believe to be the command center for the black op.,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,,,,6,overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx;overlap/20250910_UT_provo_extra_006.mdx;overlap/20250913_UT_provo_owens_042.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-073,x_post,X (Twitter),@TheIntelFrog,,2026-08-17,,https://x.com/TheIntelFrog/status/2089181089805848773,amplifier_or_commenter,unclassified,,"If I listed everything she got wrong, this post would rival War & Peace so let's just address one of her wild claims.","What people posted on X about this overlap || Posts that name this city, this tail, or this window",relayed_or_amplified,social_post_unverified,,,,10,overlap/20250523_UT_provo_owens_035.mdx;overlap/20250523_UT_provo_owens_065.mdx;overlap/20250707_UT_provo_owens_037.mdx;overlap/20250707_UT_provo_owens_066.mdx;overlap/20250904_UT_provo_owens_040.mdx;overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx;overlap/20250910_UT_provo_extra_006.mdx;overlap/20250913_UT_provo_owens_042.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-074,x_post,X (Twitter),@AnneGar04391213,,2026-08-17,,https://x.com/AnneGar04391213/status/2089320210876559551,amplifier_or_commenter,unclassified,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || TPUSA-side silence, and the pushback that TPUSA is being smeared",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-076,x_post,X (Twitter),@johnmcvicar16,,2026-08-17,17:50 GMT,https://x.com/johnmcvicar16/status/2089409628052623742,amplifier_or_commenter,unclassified,,"Yesterday I posted October 13, Gaza Peace Summit Fox News clip, showing Egyptian President el-Sisi Airplane, License plate# SU-BTT, sitting on the tarmac right next to Air Force One, in Egypt.","The aircraft people point at when they say ""Erika's flights""",relayed_or_amplified,social_post_unverified,2,,309,7,Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx;overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx;x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-078,x_post,X (Twitter),@LundzDames,,2026-08-17,,https://x.com/LundzDames/status/2089431442174410937,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-079,x_post,X (Twitter),@grok,Grok on X,2026-08-18,02:30 GMT,https://x.com/grok/status/2089540410939002968,ai_relay,neutral_restates_official,23,"Yes, SU-BTT (Egyptian government Falcon 7X) was at Provo Municipal Airport on September 10, 2025, departing at 7:14 AM MDT for Wilmington DE—hours before the 12:23 PM shooting of Charlie Kirk at nearby UVU. Flight data confirms this; claims it left afterward stem from UTC/local time mix-ups and have",Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || September 10 as a Charlie overlap — and the clock fight,relayed_or_amplified,social_post_unverified,31,,2304,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-080,x_post,X (Twitter),@Richard42643318,,2026-08-18,,https://x.com/Richard42643318/status/2089600824078954997,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-081,x_post,X (Twitter),@gibbyshaz,,2026-08-18,,https://x.com/gibbyshaz/status/2089740299002081478,amplifier_or_commenter,unclassified,,The first person to notice the Egyptian plane connection was John Cullen. Long before the ungrateful plagiarist Candace.,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-082,x_post,X (Twitter),@truthache68,,2026-08-18,,https://x.com/truthache68/status/2089776658459119821,amplifier_or_commenter,unclassified,,🚨 Same tail number.,"What people posted on X about this overlap || Posts that name this date, this city, or this pairing",relayed_or_amplified,social_post_unverified,,,,3,overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-083,x_post,X (Twitter),@RealGeorgeWebb1,George Webb,2026-08-18,,https://x.com/RealGeorgeWebb1/status/2089844868969640281,independent_researcher,asserts_pattern,73,"Are we sure Egyptian plane SU-BTT that dropped of military contractors in Provo on Sept 4th before Charlie Kirk's murder didn't have diplomatic immunity? Hmmm Al-Sisi plane, SU-BTT, is next to Air Force One on the tarmac a month later on October 13th. How could Joe Kent not have known about this pla","What people posted on X about this overlap || Posts that name this date, this city, or this pairing",primary_post,social_post_unverified,,,,4,overlap/20250904_UT_provo_owens_040.mdx;overlap/20250910_DE_wilmington.mdx;overlap/20250910_UTDE_provo_then_wilmington_owens_041.mdx;overlap/20250910_UT_orem.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)",73 flights following Erika Kirk and her parents; co-identifies SU-BTT at Sharm el-Sheikh.
X-084,x_post,X (Twitter),@bfr1273,,2026-08-19,,https://x.com/bfr1273/status/2089920452051263518,amplifier_or_commenter,unclassified,,"Also, there was the July 11, 2025, Egyptian plane in Omaha that had somebody on board Googling Erika Frantze in Hebrew. That was Stew Peters' X post August 5 this year. He had a guest helping him.","What people posted on X about this overlap || Posts that name this date, this city, or this pairing",relayed_or_amplified,social_post_unverified,,,,3,overlap/20250711_NE_omaha_extra_004.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-085,x_post,X (Twitter),@KyleSafegorl,,2026-08-20,,https://x.com/KyleSafegorl/status/2090433509403902204,amplifier_or_commenter,unclassified,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || TPUSA-side silence, and the pushback that TPUSA is being smeared",relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-086,x_post,X (Twitter),@muv000,,2026-08-21,,https://x.com/muv000/status/2090735820437152239,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-087,x_post,X (Twitter),@NE_Gropper,,2026-08-22,,https://x.com/NE_Gropper/status/2089333380877820403,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-088,x_post,X (Twitter),@NE_Gropper,,2026-08-22,,https://x.com/NE_Gropper/status/2091277835084468418,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-089,x_post,X (Twitter),@realDailyTrite,,2026-08-23,,https://x.com/realDailyTrite/status/2091533628840858041,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-090,x_post,X (Twitter),@James_O_Hara,,2026-08-23,,https://x.com/James_O_Hara/status/2091555468325880021,amplifier_or_commenter,unclassified,,,Topic 6 — Debates about more or less than 77 || Other count-audit wordings the queries returned,relayed_or_amplified,social_post_unverified,0,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-091,x_post,X (Twitter),@RobertChatterl1,,2026-08-23,,https://x.com/RobertChatterl1/status/2091570249540010483,amplifier_or_commenter,unclassified,,,"Topic 4 — Egyptian-registered planes where Charlie Kirk's plane was || Critics who flatten the claim back to ""followed Charlie""",relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-092,x_post,X (Twitter),@tpusafaith,TPUSA Faith,UNKNOWN,,https://x.com/tpusafaith/status/1537555647025369090,organisation_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20220810_san_diego.mdx,,,Event announcements.
X-093,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1597711288112918533,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20221130_albuquerque.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-094,x_post,X (Twitter),@TPUSA,Turning Point USA,UNKNOWN,,https://x.com/TPUSA/status/1643327675577286656,organisation_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20230712_west_palm_beach.mdx,,,Organisation account; event announcements. TPUSA has not addressed the plane claim.
X-095,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1700172631818031354,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,2,speaking/20230919_flagstaff.mdx;speaking/20230927_tempe.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-096,x_post,X (Twitter),@TPUSA,Turning Point USA,UNKNOWN,,https://x.com/TPUSA/status/1712594958191137207,organisation_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20231012_atlanta.mdx,,,Organisation account; event announcements. TPUSA has not addressed the plane claim.
X-097,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1764731166777893322,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20240314_fullerton.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-098,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1769835488137863577,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20240318_san_diego.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
