url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/Fix/Whistleblower,site/docs/Fix/Whistleblower.mdx,mdx,3,Fix,Fix,no,Whistleblower Protections,Whistleblower Protections,"This page sketches a policy concept that recurs throughout the research corpus: specific, enforceable protections for government employees and contractors…",none,,,,none,no,CK_AUTHOR_CREDIT,"Disclosure reform fails if the people closest to the evidence cannot speak. Protected channels, a rebuttable presumption of retaliation, mandatory reinstatement and treble damages &mdash; extended to intelligence contractors, who are usually left out."
/Fix/overview,site/docs/Fix/overview.mdx,mdx,2,Fix,,yes,New Laws (Fix),New Laws (Fix),The path to justice runs through a set of reform plans discussed in the research corpus. Four of them are drafted as federal laws modeled on the Epstein…,image,/img/evidence/319de07fd86b3f460e4ac35cf156448a9ed6d2186fad7ab5595782d7d2134914.jpg,QmVaJDW5VH68g98jBNsSoawPNyrG6fsaCMmrdUfGXhHJct,"This is a digital composite image designed as a political or investigative graphic, featuring portraits of public figures Charlie Kirk and Candace Owens overlaid against two…",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Four federal laws modeled on the Epstein Files Act, drafted to force disclosure and mandate a real investigation. Every unanswered question in the aftermath is downstream of records nobody can compel today."
/Fix/disabled/Law1,site/docs/Fix/disabled/Law1.mdx,mdx,4,Fix,Fix,no,Law 1: Force Information Disclosure,Law 1: Force Information Disclosure,"This page sketches a policy concept sometimes described in the research corpus as “Law 1 – Force Information Disclosure.” It is not legal advice, and it does…",image,/img/evidence/9405be68410783839982412961e14d33445372c66015a1fbad6c97f5090063d5.jpg,QmTnTrbm5LGf4YwWenDHYoWyTVcePQMFQ5xgfzT2V8FLxL,This is a digital screenshot of a mobile application or web page displaying contact information under the header &quot;COMPANY CONTACTS.&quot; The screen shows two listings for an…,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The earlier working draft of the disclosure law: categories of covered information, hard timelines, and a duty to log evidence that is missing or destroyed. The current text lives at <a href=""/laws/DoJ_FBI/Law_1_DoJ_FBI"">Law 1</a>."
/Fix/disabled/Law2,site/docs/Fix/disabled/Law2.mdx,mdx,4,Fix,Fix,no,Law 2: Intelligence Disclosure,Law 2: Intelligence Disclosure,"This page sketches a policy concept sometimes referred to in the research corpus as \\\""Law 2 — Intelligence Disclosure.\\\"" It is not legal advice, and it does…",none,,,,none,no,CK_AUTHOR_CREDIT,"Which agencies are covered, which products they must surrender, and how narrow the redaction categories get. Redaction is limited by list, and the agency must describe the search it actually ran."
/Fix/disabled/Law3,site/docs/Fix/disabled/Law3.mdx,mdx,4,Fix,Fix,no,Law 3: Mandate the Investigation,Law 3: Mandate the Investigation,"This page sketches a policy concept referred to in the research corpus as \\\""Law 3 — Mandate the Investigation.\\\"" It is not legal advice, and it does not assume…",none,,,,none,no,CK_AUTHOR_CREDIT,"Disclosure without investigation just releases what someone already chose to write down. This draft forces multi-agency teams with protected budgets, an independent monitor, mandatory database queries and a minimum duration."
/Fix/disabled/Law4,site/docs/Fix/disabled/Law4.mdx,mdx,4,Fix,Fix,no,Law 4: Trusted Investigators,Law 4: Trusted Investigators,"This page sketches a policy concept referred to in the research corpus as \\\""Law 4 — Trusted Investigators.\\\"" It is not legal advice, and it does not assume…",none,,,,none,no,CK_AUTHOR_CREDIT,"Civilians embedded inside the agencies with full access to files and personnel, a confidential volunteer channel, and their own authority to publish. The point is that nobody inside gets to decide what the public sees."
/People/Central_Figures,site/docs/People/Central_Figures.mdx,mdx,3,People,People,no,Central Figures in the Charlie Kirk Case (Context Only),Central Figures in the Charlie Kirk Case (Context Only),"This Level3 page provides a neutral, contextual summary of the two central figures most often mentioned in connection with the case:",image,/img/evidence/178d0c52e3045078d15b7981a5540d075df0abe0920f47375515bc30306ba1f0.jpg,QmTSjPtgFBXmWo3MHF186ENm6PspzXiotVdqkyPYaM1bPP,"This is a medium-wide shot of an outdoor public or commercial setting, featuring several young people gathered on a metal balcony at the left.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Two names sit at the centre of everything: the man who was killed and the man the state charged. The page holds them side by side without deciding either question, and routes to the sections where each is argued out."
/People/Families_And_Close_Associates,site/docs/People/Families_And_Close_Associates.mdx,mdx,3,People,People,no,Families and Close Associates (Context Only),Families and Close Associates (Context Only),This Level3 page offers a neutral overview of family members and close associates who are frequently mentioned in public discussions about the Charlie Kirk…,image,/img/evidence/c4991d969394655ab21807333a15766923d9aef5f076f97cac90e0eb76c68ccd.jpg,QmNxU6YeQATPNRJV7qcUYb4baYwHgn2W68UTe8JZz3vwPm,"This is a close-up, cropped portrait of a middle-aged man with a full beard smiling warmly at the camera.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"Family, spouse, partner, colleagues &mdash; the people whose names travel with the case for no reason except proximity. The page exists to explain why each name appears at all, and to say plainly that appearing is not evidence."
/People/Investigation_Index,site/docs/People/Investigation_Index.mdx,mdx,3,People,People,no,People Investigation Index,Investigation Index,"Roster index for every person profile in the Charlie Kirk case — central figures, security, witnesses, donor meetings, officials, and citizen investigators.",none,,,,none,no,CK_AUTHOR_CREDIT,"The full roster: every person profile on the site, grouped by how they entered the record &mdash; security, TPUSA staff, witnesses, donors, officials, citizen investigators. Start here when you have a name and no idea where it fits."
/People/Lance_Twiggs_Family,site/docs/People/Lance_Twiggs_Family.mdx,mdx,3,People,People,no,The Lance Twiggs Family,Lance Twiggs Family,Publicly available records concerning the family of Lance Twiggs — a Texas nonprofit filing and county property-ownership histories surfaced on X — presented as primary documents.,image,/img/evidence/092b3263a229298edd28eea3075ffe06892e403618fb0dd292527c0fec5e5898.jpg,QmZ9WxTqgk9xvwadYX1r6S3EexQwyvTaQr8hXmPH64xNHS,Texas Secretary of State record for Faith and Family Foundation Charity,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"A Texas charity filing and two county property histories, surfaced by <a href=""/Influencers/x/1mrswhistledown"">@1MrsWhistledown</a> and reproduced here as primary records. Forming a charity and buying a house are lawful acts; the page prints the documents and leaves the timing question open."
/People/Officials_And_Institutions,site/docs/People/Officials_And_Institutions.mdx,mdx,3,People,People,no,Officials and Institutions Frequently Mentioned (Context Only),Officials and Institutions Frequently Mentioned (Context Only),"This Level3 page summarizes law‑enforcement, legal, medical, and institutional figures who appear in public reporting and commentary about the Charlie Kirk…",image,/img/evidence/89b2cf7d814b2ef5d2aae6f6ea38e05dbb1adfcc677ea244da0224eaa6378cb2.jpg,QmRTDkdLodETFq6N2hbgH1i9SXb7jQoRfewG4nf8Vrvi8K,This image is a digital screenshot showing a uniform 4x4 grid of 16 individual Google Trends analytical dashboard cards.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The FBI field office lead changed a month before September 10. So did Utah&apos;s chief medical examiner. This page maps the officials and institutions whose ordinary roles put them inside the case, and points to where each decision is argued."
/People/Witnesses_Security_And_CitizenInvestigators,site/docs/People/Witnesses_Security_And_CitizenInvestigators.mdx,mdx,3,People,People,no,"Witnesses, Security Personnel, and Citizen Investigators (Context Only)","Witnesses, Security Personnel, and Citizen Investigators (Context Only)","This Level3 page provides a neutral overview of several groups of people who appear frequently in footage, reporting, and online analysis of the Charlie Kirk…",image,/img/evidence/01d86cef2074591d2138c1e85646819bb9e69f49bc8e5929566c9ac9fa8571a0.webp,Qmc2VNSwVLdfevcQ3fMWF1q8wMirJXkb6WY4AkyQNQp7rF,A medium-wide shot of three men standing outdoors on a concrete path in front of a brick building.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"Everyone who was close enough to see it, carry him, film it, or later take the record apart. Grouped by role rather than by theory, because a witness list is not a suspect list."
/People/abdel-fattah-el-sisi,site/docs/People/abdel-fattah-el-sisi.mdx,mdx,3,People,People,no,Abdel Fattah El-Sisi,Abdel Fattah El-Sisi,"Reported context only: online commentary about routine diplomatic contacts, framed as coincidence. Not a finding of wrongdoing.",none,,,,none,no,H2_SOURCES,"Egypt&apos;s sitting president enters this investigation only through an anonymous post that lined up routine diplomatic calls and asked whether they were coincidence or collusion. The commentary is a series of leading questions, not evidence. It is kept here as a record of how speculation travels."
/People/adam-bartholomew,site/docs/People/adam-bartholomew.mdx,mdx,3,People,People,no,Adam Bartholomew,Adam Bartholomew,"General UVU event witness listed among attendee accounts at the September 10, 2025 Charlie Kirk courtyard event.",image,/img/evidence/5cfa61171c57ae41382c3e6dab8f3403772498b7ca123e1d5e9808c36dd4608b.jpg,QmSrjfBMyS2xt79DqDVModbCQ5EPG5JLqMbpaSnD9YQZVE,"This image is a flat, 2D digital screenshot of the Audacity audio editing software user interface.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"One name out of the large attendee cohort standing in the courtyard. Its value is collective rather than individual: crowd density, acoustic character and post-shot movement get established by many small accounts, never by one."
/People/adam-neff,site/docs/People/adam-neff.mdx,mdx,3,People,People,no,Adam Neff,Adam Neff,"Captain Adam Neff of Cookeville, TN, named in whistleblower-sourced commentary as the officer who reportedly led an interrogation at Fort Huachuca on September 9, 2025.",none,,,,none,no,H2_INTERESTING,"A military whistleblower reportedly described a seven-hour interrogation at <a href=""/US_Intelligence/Fort_Huachuca/overview"">Fort Huachuca</a> led by a &quot;Captain Neff&quot; &mdash; on September 9, the day before. No official source has confirmed any part of it."
/People/ahmed-khalil,site/docs/People/ahmed-khalil.mdx,mdx,3,People,People,no,Ahmed Khalil,Ahmed Khalil,A name that appears in unverified online speculation about the SU-BTT and Egyptian-jet threads in the Charlie Kirk case. This site does not endorse or detail the claim.,none,,,,none,no,H2_INTERESTING,A name that surfaced once inside the SU-BTT and Egyptian-jet speculation and never again. It is recorded here for one reason: to mark it unsupported rather than let it keep circulating unchallenged.
/People/ahmed-qureshi,site/docs/People/ahmed-qureshi.mdx,mdx,3,People,People,no,Ahmed Qureshi,Ahmed Qureshi,Navy captain and Bilt Inc. co-founder named in an unverified coincidence thread; father of Zachariah Qureshi.,image,/img/evidence/e058c3de5cce9efa515b2ae526fff87257e85cd6407a5fc25396741c12089a7a.jpg,QmTjJUGvke7ZM27GeMBq7Hwu322hnXhhGFWZinYEmPWQbC,This is a digital screenshot showing a list of search or social media feed results on a dark-mode interface.,ck-4sq-stack,no,H2_SOURCES,"A serving Navy captain whose son the FBI briefly named and then released. The page carries the chain-of-coincidence argument that put him into commentary, and states plainly that an argument is not a finding."
/People/alan-robertson,site/docs/People/alan-robertson.mdx,mdx,3,People,People,no,Alan Robertson,Alan Robertson,Profile of Officer Alan Robertson of the Utah State University Department of Public Safety — reportedly identified by Candace Owens as the plain-clothes officer on the Losee Center rooftop with Officer Bagley.,image,/img/evidence/c5b500e208a0b5c3d28875eb03e988cfa6f525f204625b742e660ef484fafbfc.jpg,QmScRLzFAjjury8brygpNZJYbAV61G4eHV8kk2GsAihxFH,Screenshot of USU Veterans Resource Office page for Alan Robertson,ck-4sq-side,no,H2_SOURCES,"<a href=""/People/chris-bagley"">Officer Bagley</a> testified he could not remember the plain-clothes man standing beside him on the roof. An X user reportedly put a name to that face &mdash; an influencer identification, not an official one."
/People/alex-faria,site/docs/People/alex-faria.mdx,mdx,3,People,People,no,Alex Faria,Alex Faria,Security/close proximity team member Alex Faria was part of the team that helped carry Charlie Kirk after the shooting. Visible blood on his clothing has…,none,,,,none,no,CK_AUTHOR_CREDIT,"One of the men who reportedly helped carry Charlie Kirk from the stage, with blood visible on his clothing in the footage. Clothing that close to the wound is forensic material &mdash; if it was ever tested."
/People/amanda-bakker,site/docs/People/amanda-bakker.mdx,mdx,3,People,People,no,Amanda Bakker,Amanda Bakker,FBI DNA forensic examiner Amanda Bakker (Quantico) — defense-called witness on Day 2 of the Tyler Robinson preliminary hearing; mixture DNA on towel and screwdriver.,none,,,,none,no,H2_SOURCES,"The only FBI witness reported to have taken the stand at the July 2026 preliminary hearing, and the defense called her. Her subject: mixture DNA on the towel around the rifle and on the rooftop screwdriver."
/People/amy-r-twiggs,site/docs/People/amy-r-twiggs.mdx,mdx,3,People,People,no,Amy R Twiggs,Amy R Twiggs,"Amy R Twiggs appears in public property and charity records connected to the Twiggs family. Records show ordinary, lawful transactions; no wrongdoing is alleged.",none,,,,none,no,H2_INTERESTING,A private individual named in a charity filing and a December 2025 transfer into a family trust. Both are ordinary lawful steps; the page prints them only because the family name entered the record through someone else.
/People/andrea-burkhart,site/docs/People/andrea-burkhart.mdx,mdx,3,People,People,no,Andrea Burkhart,Andrea Burkhart,Andrea Burkhart is a legal commentator whose Substack has hosted primary court and ATF-related documents cited in coverage of the Charlie Kirk case.,none,,,,none,no,H2_INTERESTING,"A defense attorney whose Substack became the public&apos;s document library for this case. When a page here cites a filing, this is very often where the filing itself actually lives."
/People/andrew-feraci,site/docs/People/andrew-feraci.mdx,mdx,3,People,People,no,Andrew Feraci,Andrew Feraci,"TPUSA photographer and eyewitness who stood feet from Charlie Kirk at the September 10, 2025 UVU event and documented the scene.",none,,,,none,no,CK_AUTHOR_CREDIT,"A TPUSA photographer standing feet away when it happened. Commentary notes that he and <a href=""/People/andrew-sypher"">Andrew Sypher</a> reportedly used similar language about the blast coming from inside the shirt &mdash; shared briefing, or two people perceiving the same thing."
/People/andrew-kolvet,site/docs/People/andrew-kolvet.mdx,mdx,3,People,People,no,Andrew Kolvet,Andrew Kolvet,Andrew Kolvet is the Chief Communications Officer and spokesman for Turning Point USA (TPUSA) and the executive producer of The Charlie Kirk Show. He was one…,image,/img/evidence/4615dfc16a54bcfcdbf93a4056cedccdf307c10479cf5bcc8fb71d7adb898332.jpg,Qmf6mThMutELne7PApvUjZnrLdNYok5bnfUbx2JRv7QweT,"This image is a digital graphic or presentation slide presenting information about a man named Pastor Rob McCoy, his father's military history, and an organizational network of…",ck-4sq-stack,no,CK_AUTHOR_CREDIT,TPUSA&apos;s communications chief and the show&apos;s executive producer &mdash; the man who shaped what the organisation said in the hours afterwards. He sits at the third vertex of the McCoy&ndash;Neff&ndash;Kolvet post-shot cluster.
/People/andrew-sypher,site/docs/People/andrew-sypher.mdx,mdx,3,People,People,no,Andrew Sypher,Andrew Sypher,TPUSA Vice President of Field Operations / Chief Field Officer (longtime employee since 2016).,none,,,,none,no,CK_AUTHOR_CREDIT,"Chief Field Officer since 2016, listed among the staff in close proximity to the stage. The field-operations layer decides who stood where on the perimeter, which is exactly what the courtyard footage keeps failing to settle."
/People/andrew-wilson,site/docs/People/andrew-wilson.mdx,mdx,3,People,People,no,Andrew Wilson,Andrew Wilson,"Conservative commentator who debated Candace Owens on the Charlie Kirk case on the PBD Podcast, August 14 2026, arguing for the single-shooter account against her alternative theories.",image,/img/evidence/b9f74baa253a2d7937407de0acbb561eddfed6b0d4f037afda5295b0c0d94588.jpg,QmRp5TH6hNFjorMJUqhjwVLBZ4DKEzzmsN1UmhxdoWsFam,"Black-and-white portrait of Andrew Wilson at a podcast microphone, beside a quote card attributed to him",ck-4sq-stack,no,H2_RELATED_AREAS,"He argued the state&apos;s account against <a href=""/People/candace-owens"">Candace Owens</a> on a national stream and put Tyler Robinson&apos;s likelihood at 75&ndash;85 percent. She put it at zero. The gap is the public argument in one number."
/People/angela-hammond,site/docs/People/angela-hammond.mdx,mdx,3,People,People,no,Angela Hammond,Angela Hammond,A name that appears in unverified online speculation about Utah medical-examiner staffing around the Charlie Kirk case. This site does not endorse or detail the claim.,none,,,,none,no,H2_INTERESTING,"A claimed medical-examiner appointment that no official record supports. The page exists to say so, because an unverified staffing rumour repeated often enough starts to read like a fact."
/People/angie-martin,site/docs/People/angie-martin.mdx,mdx,3,People,People,no,Angie Martin,Angie Martin,"Angie Martin identifies herself as a retired Unified Police officer who gave an on-camera eyewitness account near the UVU shooting on September 10, 2025.",none,,,,none,no,H2_INTERESTING,A retired police officer of about twenty years who was walking toward the doors when she heard it. She recognised the man arrested from earlier events &mdash; and said outright she did not know whether he was the shooter.
/People/anthony-west,site/docs/People/anthony-west.mdx,mdx,3,People,People,no,Anthony West,Anthony West,"AV team member in close proximity at the September 10, 2025 Charlie Kirk UVU courtyard event.",none,,,,none,no,CK_AUTHOR_CREDIT,"On the sound and AV crew roster, close to the stage. AV personnel are the only people who can speak to how the microphone was rigged, routed and recovered, which makes the roster matter more than it looks."
/People/apostle-mario-bramnick,site/docs/People/apostle-mario-bramnick.mdx,mdx,3,People,People,no,Apostle Mario Bramnick,Apostle Mario Bramnick,"Apostle Mario Bramnick is mentioned in public commentary about the reported July 31, 2025 White House meeting on Israel and MAGA politics. Context only — not an accusation.",none,,,,none,no,CK_AUTHOR_CREDIT,"A Florida faith leader named in secondary reporting on the July 31, 2025 off-the-record White House session. Reported attendance is the whole of the claim, and nothing about it is a finding."
/People/arynne-wexler,site/docs/People/arynne-wexler.mdx,mdx,3,People,People,no,Arynne Wexler,Arynne Wexler,Arynne Wexler is a former Goldman Sachs trader turned pro-Israel influencer named among reported participants in the August 2025 Bridgehampton gathering involving Charlie Kirk. This page summarizes reported context only.,none,,,,none,no,CK_AUTHOR_CREDIT,"A former Goldman Sachs trader turned pro-Israel influencer, named among those reportedly at the Bridgehampton gathering of August 4&ndash;5, 2025 &mdash; the meeting <a href=""/People/candace-owens"">Candace Owens</a> later called the Hamptons intervention."
/People/astrid-s-tuminez,site/docs/People/astrid-s-tuminez.mdx,mdx,3,People,People,no,Astrid S. Tuminez,Astrid S. Tuminez,"Astrid S. Tuminez was president of Utah Valley University at the time of the September 10, 2025 shooting; she resigned in 2026. No wrongdoing has been claimed.",image,/img/evidence/4087c04e40a5d94db98fc6d35e73488cc47283dee09c9c6166614c763e35bdc2.jpg,QmRxcopCM558RvzHzDSnRTBiRU55hPmopUrH7YLcqGMRXf,This is a split-screen digital image or video still featuring political commentator Candace Owens on the left and a detailed spreadsheet document on the right.,ck-4sq-stack,no,H2_INTERESTING,"UVU&apos;s president on the day, who resigned in 2026. GRAMA records reportedly show her cabinet received a &quot;plan&quot; contact on September 9 &mdash; the night before."
/People/ben-shapiro,site/docs/People/ben-shapiro.mdx,mdx,3,People,People,no,Ben Shapiro,Ben Shapiro,"Ben Shapiro is the co-founder and editor emeritus of The Daily Wire, a conservative commentator, and one of the most prominent pro-Israel voices in American media. His September 9, 2025 show with Charlie Kirk is a key pre-event data point.",image,/img/evidence/e624719b7d1084f477f850f3f9bf129c876cd6242796c945d7fee3c958cd567e.jpg,Qmb3rMVJXh2HLrFqvKtgwA38gDhQPrbitUqxjDUGt7B3sU,"This is a high-definition digital video still featuring political commentator Candace Owens on the left side of the frame, seated behind a studio desk with a microphone and…",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"One of the most prominent pro-Israel voices in American media, and a fixture in the donor and media commentary around Charlie Kirk&apos;s last months. He is named in that commentary only; no involvement is alleged."
/People/benjamin-netanyahu,site/docs/People/benjamin-netanyahu.mdx,mdx,3,People,People,no,Benjamin Netanyahu,Benjamin Netanyahu,Reported context only: named via a claim that a Kirk security member once served on his protective detail. Not a finding of wrongdoing.,image,/img/evidence/4d3f3400b29d2b1f20ac15ec83b6f5a31790d1d04cbf74bf3c94c042c1f86a6f.jpg,QmUJxFKvEvz7BetNCeb8AAv9EhS3kovdo6Xs32cCasfSBs,"This is a composite image or digital meme layout comparing security personnel from two different events, one in 2017 and one in 2025.",ck-4sq-side,no,H2_SOURCES,A single unverified claim about one security staffer&apos;s r&eacute;sum&eacute; is the entire content of the connection. The page records the claim and says clearly that it establishes nothing at all.
/People/bill-lee,site/docs/People/bill-lee.mdx,mdx,3,People,People,no,Bill Lee,Bill Lee,Tennessee Governor Bill Lee: public France investment trip and an Israeli consul meeting are cited in commentary; documented with attribution.,image,/img/evidence/b1f0bce2408069cc9d3f92e1b07fe0e9270a0cd930df1b3bc68353c12548d5d2.jpg,QmZVCpjCqhhundUm5FCoLnPH86znxPX6ULXmgsmgQpuvet,This image is a digital screenshot of a mobile web browser displaying a page from the LegiScan website.,ck-4sq-side,no,H2_SOURCES,"Tennessee&apos;s governor appears here because commentators laid his ordinary trade trip and a diplomatic meeting alongside a reported threat timeline. That juxtaposition is theirs, not this site&apos;s."
/People/blaine-holt,site/docs/People/blaine-holt.mdx,mdx,3,People,People,no,Blaine Holt,Blaine Holt,"Retired brigadier general who said on Newsmax 'something exploded on him,' questioning the official Charlie Kirk shooting narrative.",none,,,,none,no,H2_SOURCES,"A retired Air Force brigadier general who reportedly said on Newsmax that &quot;something exploded on him,&quot; and rejected the spine-impact explanation. A military opinion, offered explicitly outside any courtroom."
/People/blake-bednarz,site/docs/People/blake-bednarz.mdx,mdx,3,People,People,no,Blake Bednarz,Blake Bednarz,A name (Douglas 'Blake' Bednarz) that appears in unverified online speculation about the Charlie Kirk case. This site does not endorse or detail the claim.,image,/img/evidence/f78be47a9c26b2ab77d1000d0201a8e3536288d7cd38d51b72777c2d508fa302.jpg,QmS22UHLf8GMuH7195TdD1EiRuJfApWJPQuH3KKozVpKHX,This image is a screenshot of a social media post on X (formerly Twitter) by user Blake Bednarz.,ck-4sq-side,no,H2_INTERESTING,"His footage is among the most-examined video records of the moment itself. The forensic questions about that file &mdash; metadata, frames, what it does and does not show &mdash; keep resurfacing in coverage of the state&apos;s case."
/People/blake-haruff,site/docs/People/blake-haruff.mdx,mdx,3,People,People,no,Blake Haruff,Blake Haruff,"Security in close proximity (also known as \\\""Gibby\\\"" / \\\""Blake\\\"")",none,,,,none,no,CK_AUTHOR_CREDIT,"&quot;Gibby&quot; in the footage threads: one of the men who reportedly carried Charlie Kirk out, with significant blood on his clothing. Of everyone in the courtyard that day, he had some of the most direct physical contact."
/People/blake-neff,site/docs/People/blake-neff.mdx,mdx,3,People,People,no,Blake Neff,Blake Neff,Producer of The Charlie Kirk Show and TPUSA team member. Called his mom post-shooting (per Candace Owens). Publicly responded to Candace Owens' accusations…,none,,,,none,no,CK_AUTHOR_CREDIT,"A producer who said publicly that he witnessed <a href=""/People/mikey-mccoy"">Mikey McCoy</a>&apos;s calls &mdash; set against a 12:24:02 frame that appears to show McCoy alone. Either the frame or the memory is wrong, and both are on the record."
/People/bradley-hansell,site/docs/People/bradley-hansell.mdx,mdx,3,People,People,no,Bradley D. Hansell,Bradley D. Hansell,Under Secretary of Defense for Intelligence Bradley D. Hansell: named by others in commentary about a SAM-702 flight. This site makes no claim about his location or travel.,none,,,,none,no,H2_SOURCES,"A senior defense official whose name entered the case only through other people&apos;s flight threads. This site makes no claim that he was aboard anything or anywhere; the page records what was said, and by whom."
/People/brayden-glascock,site/docs/People/brayden-glascock.mdx,mdx,3,People,People,no,Brayden Glascock,Brayden Glascock,"UVU-area videographer and Phoenix photographer who documented the September 10, 2025 Charlie Kirk event from close proximity.",none,,,,none,no,CK_AUTHOR_CREDIT,A campus-adjacent videographer whose independent footage fills the gaps left by TPUSA production cameras and by the institutional cameras that were never released.
/People/brian-davis,site/docs/People/brian-davis.mdx,mdx,3,People,People,no,Brian Davis,Brian Davis,Officer named in booking paperwork in connection with the accused's arrest and transport in Utah.,image,/img/evidence/81b9efba10ea70a850edefa147c069d5d5209d254b2ac1ce0b1d5f936ce0dc9a.jpg,Qme4quAZLvabkqBZigejQ6XAvEgr9Y9Ed4anWDkjdvohxo,"Utah County Sheriff Inmate Booking Sheet and Probable Cause Statement for Tyler James Robinson, showing arrest date 09/11/2025 10:00 PM and arrest officer DAVIS",ck-4sq-side,no,H2_SOURCES,A named procedural role and nothing beyond it. The page records that role with attribution because the alternative &mdash; letting a name float unexplained through commentary &mdash; is worse.
/People/brian-gill,site/docs/People/brian-gill.mdx,mdx,3,People,People,no,Brian Gill,Brian Gill,A name appearing in unverified online search-pattern speculation tied to Timpanogos-area medical staff; this site does not endorse or detail the claim.,none,,,,none,no,H2_SOURCES,"A name inside circulating, uncorroborated speculation about search-engine activity among Timpanogos-area medical staff. The site does not repeat the speculation; it marks it unsupported."
/People/bryan-starbuck,site/docs/People/bryan-starbuck.mdx,mdx,3,People,People,no,Bryan Starbuck,Bryan Starbuck,"Citizen investigator known online as HolonCitizen, cited on this site for independent video analysis comparing campus-camera figures in the Charlie Kirk case.",none,,,,none,no,H2_SOURCES,"The citizen investigator behind this site, publishing as HolonCitizen. His frame-by-frame Stairs Guy comparison is the open-source work the <a href=""/Proof_Not_Tyler/Stairs_Guy_Identity_Gap"">identity gap</a> pages are built on."
/People/burton-romrell,site/docs/People/burton-romrell.mdx,mdx,3,People,People,no,Burton Romrell,Burton Romrell,"Listed co-owner of Hardscape Specialties LLC, described as former UVU operations staff; named only in unverified online speculation this site does not endorse.",none,,,,none,no,H2_SOURCES,"A co-owner of Hardscape Specialties LLC, named in unverified commentary about post-event paving in the courtyard. The paving question itself is real and unresolved; his involvement in anything improper is not alleged."
/People/butch-hibbs,site/docs/People/butch-hibbs.mdx,mdx,3,People,People,no,Butch Hibbs,Butch Hibbs,UVU event witness listed in aftermath discussions alongside cleanup-crew commentary; brother of Pastor Jack Hibbs per investigation-file notes.,image,/img/evidence/cc135c5c2ff01c5e2ff6e57e1210f293eb1215c33b0671d79dade7f82d0fd5e3.jpg,QmfSygyy1VBJNPUP7nQ6drQ2J8WWb534jyRKfFU3w6Vt1q,This is a digital composite graphic presenting information about an individual.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"A Heber City drone-industry veteran photographed near Charlie Kirk before the event and grouped in aftermath commentary threads. Documented as a witness to the response, not as an accused participant."
/People/cabot-phillips,site/docs/People/cabot-phillips.mdx,mdx,3,People,People,no,Cabot Phillips,Cabot Phillips,"Cabot Phillips is a senior editor at The Daily Wire and a former editor-in-chief of Campus Reform. He appears in this investigation only because an anonymous X account alleged he was at Fort Huachuca in September 2025 — an allegation he publicly denied with timestamped footage, and which no authority has ever adopted.",image,/img/evidence/2a6e0dcf71c595dad4dfcec764d3985578cc19269567389573866ffd131b32b2.jpg,QmZv3tnVjzdKU2uviSdti8ips1oQ3amPMxvVrTCLYB5Lgf,This image is a digital screenshot of a post on the social media platform X (formerly Twitter) by user Cabot Phillips (@cabot_phillips).,ck-4sq-side,no,H2_SOURCES,"A Daily Wire editor pulled into this case by one anonymous post about the interior of a room, and by nothing else. He answered with timestamped footage. The page keeps the allegation and the denial side by side without adjudicating either."
/People/caitlin-oliver,site/docs/People/caitlin-oliver.mdx,mdx,3,People,People,no,Caitlin Oliver,Caitlin Oliver,ATF DNA section chief Caitlin Oliver — defense-called forensic witness on July 10 2026; rifle DNA statistics and transfer/error-rate limitations in State v. Tyler Robinson.,none,,,,none,no,H2_SOURCES,"The ATF DNA section chief the defense called, who reportedly gave the rifle statistic its ceiling and then explained under cross what a likelihood ratio cannot tell you. Transfer scenarios and error rates went on the record the same afternoon."
/People/caleb-chilcutt,site/docs/People/caleb-chilcutt.mdx,mdx,3,People,People,no,Caleb Chilcutt,Caleb Chilcutt,"UVU TPUSA chapter president, received Charlie Kirk Courage Award.",none,,,,none,no,CK_AUTHOR_CREDIT,"The UVU chapter president who helped bring Charlie Kirk to campus. His value to the investigation is upstream of the courtyard: who approved the visit, what security was asked for, and what the answer was."
/People/candace-owens,site/docs/People/candace-owens.mdx,mdx,3,People,People,no,Candace Owens,Candace Owens,"Candace Owens is a conservative commentator, podcast host, and close personal friend of Charlie Kirk. She has emerged as the most prominent independent voice…",image,/img/evidence/18c908ba2b19a7fce6f085985aba61743edf36ab19ce345385a61c3bbf75ba23.webp,Qmc78fKjeM8uk9xUGzWwQHowDtdFjfcWkYqtv1cLjfTAZh,"This is a mobile phone screenshot of a social media feed, specifically the platform X (formerly Twitter), displaying a post by user &quot;@Kahlissee&quot; featuring a video of political…",ck-4sq-side,no,CK_AUTHOR_CREDIT,"She called Charlie her best friend and brother, then ran the largest independent probe of his death. She also published the texts, the tipline and the SUV photographs the rest of the case now argues over."
