vkey	basename	media_path	media_present	size	mtime	audio_path	transcription_path	transcription_source	ai_description_path	ocr_path	manifest_cid	manifest_pinned	source_url	source_author	added_date	manifest_description	source_platform	origin	mirror_dir	title_hint
mirror/People/Erika_Kirk/Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200]	Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Erika_Kirk/Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200].mp4	video	120203684	1773675798		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Erika_Kirk/Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Erika_Kirk/Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Erika_Kirk/Sword Truth - https：⧸⧸t.co⧸LH8tl5X0BA  New allegations from Billionaires son agains... [2033545335293747200].mp4.ocr							local	mirror	People/Erika_Kirk	
mirror/People/Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152]	Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152].mp4	video	7203267	1769180244		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Laissez Faire Lounge - I promised at Christmastime that I would be posting a chart with all ... [2014498482166321152].mp4.ocr							local	mirror	People	
mirror/People/Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633]	Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633].mp4	video	24150208	1779210743		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Muppet Masher - I swear I didn't try to make it 3mins 33secs. It's just another stran... [2056741377577541633].mp4.ocr							local	mirror	People	
mirror/People/Robbie_Dad/The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592]	The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Robbie_Dad/The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592].mp4	video	888230	1773345942		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Robbie_Dad/The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Robbie_Dad/The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Robbie_Dad/The Rubber Duck ™ - ‼️REMEMBER‼️ Robbie Parker's daughter Emilie was one of the ＂victims＂... [2032172809284206592].mp4.ocr							local	mirror	People/Robbie_Dad	
mirror/People/Skyler_Baird/James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432]	James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432].mp4	video	63426836	1761699095		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/James Li - 🚨 Meet Skyler Baird — he is the “eyewitness” who： - appeared crying o... [1983327522109714432].mp4.ocr							local	mirror	People/Skyler_Baird	
mirror/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176]	Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176].mp4	video	4982067	1773592177		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #1 [2032617579194290176].mp4.ocr							local	mirror	People/Skyler_Baird	
mirror/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512]	Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512].mp4	video	191265655	1773592189		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/People/Skyler_Baird/Project Constitution - 🚨EXPOSED： Charlie Kirk ＂Witness＂ Caught Laughing And Smiling On ＂HOT ... #2 [1987224306460352512].mp4.ocr							local	mirror	People/Skyler_Baird	
mirror/Plane_Egypt_SU_BTT/Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768]	Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768].mp4	video	1854492	1760531148		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/Candace Owens - 🚨BREAKING NEWS!🚨 On September 10th, after Charlie’s assasination, an ... [1977168206717472768].mp4.ocr							local	mirror	Plane_Egypt_SU_BTT	
mirror/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168]	MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168].mp4	video	7444191	1763519470		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #1 [1990936479170695168].mp4.ocr							local	mirror	Plane_Egypt_SU_BTT	
mirror/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017]	MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017].mp4	video	7702833	1763519472		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Egypt_SU_BTT/MJTruthUltra - UPDATE： Charlie Kirk  Candace Owens latest finding about the “Rental ... #2 [1990575224459350017].mp4.ocr							local	mirror	Plane_Egypt_SU_BTT	
mirror/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433]	Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433].mp4	video	20244899	1762537188		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #1 [1986847154694930433].mp4.ocr							local	mirror	Plane_Piper_N59906	
mirror/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185]	Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185].mp4	video	73003981	1762537205		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Plane_Piper_N59906/Project Constitution - 🚨ALERT： BREAKING Down The MYSTERY FLIGHT BEFORE CHARLIE KIRK SHOOTING... #2 [1986565434716381185].mp4.ocr							local	mirror	Plane_Piper_N59906	
mirror/Security_Cameras/FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240]	FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240].mp4	video	63810533	1760825844		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/FromConvict2Conservative - Gary Melton with Paramount Tactical confirms that the camera behind t... [1978207442933514240].mp4.ocr							local	mirror	Security_Cameras	
mirror/Security_Cameras/HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640]	HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640].mp4	video	15556511	1759323394		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Security_Cameras/HustleBitch - 🚨 WALK-THROUGH OF UVU REVEALS A SEA OF CAMERAS  Nearly every corner. ... [1971954766637936640].mp4.ocr							local	mirror	Security_Cameras	
mirror/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416]	Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416].mp4	video	2214429	1760187938		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #1 [1965910149694140416].mp4.ocr							local	mirror	Sniper	
mirror/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906]	Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906].mp4	video	1855978	1760187939		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Jason Cain - I believe I have found the #CharlieKirk #Sniper shooting location usi... #2 [1965910195890171906].mp4.ocr							local	mirror	Sniper	
mirror/Sniper/Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488]	Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488].mp4	video	1532153	1783646174		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Project Constitution - 🚨 NEW SUSPECT IN CHARLIE KIRK’S MURDER？？ 🚨  Why has the FBI been hidi... [1976304271726399488].mp4.ocr							local	mirror	Sniper	
mirror/Sniper/Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168]	Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168].mp4	video	2006949	1760288344		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Rosy - @shaunmmaguire @elonmusk Suspect Spotted on Rooftop before Charlie Ki... [1966152954500743168].mp4.ocr							local	mirror	Sniper	
mirror/Sniper/Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672]	Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672].mp4	video	13008381	1769801797		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Sniper/Sam Parker 🇺🇸🧯 - NEW CHARLIE KIRK BREAKTHROUGH？ Two separate cameras show something⧸so... [2017283552438812672].mp4.ocr							local	mirror	Sniper	
mirror/South_Side_Shot/Building_Behind/Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488]	Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Building_Behind/Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488].mp4	video	116331395	1760129633		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Building_Behind/Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Building_Behind/Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Building_Behind/Project Constitution - 🚨BREAKING NEWS： The REAL Charlie Kirk Killer CAUGHT on Camera Running... [1976730443878719488].mp4.ocr							local	mirror	South_Side_Shot/Building_Behind	
mirror/South_Side_Shot/Funneral	Funneral.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Funneral.mp4	video	5912282	1758492906		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Funneral.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Funneral.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Funneral.mp4.ocr							local	mirror	South_Side_Shot	
mirror/South_Side_Shot/Inside_Vents	Inside_Vents.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Inside_Vents.mp4	video	16567597	1758977241		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Inside_Vents.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Inside_Vents.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/South_Side_Shot/Inside_Vents.mp4.ocr							local	mirror	South_Side_Shot	
